date,6Y,7Y,10Y,20Y
6/12/1992,7.56,8.33,9.05,2.03
6/15/1992,7.57,8.29,8.98,2.04
6/16/1992,7.49,8.22,8.97,2.02
6/17/1992,7.5,8.25,8.92,2.06
6/18/1992,7.47,8.2,8.89,1.98
6/19/1992,7.52,8.22,8.93,2.02
6/22/1992,7.51,8.25,8.92,2.03
6/23/1992,7.57,8.25,9.01,2.02
6/24/1992,7.49,8.19,8.92,2.03
6/25/1992,7.38,8.14,8.85,2.06
6/26/1992,7.38,8.13,8.88,2.05
6/29/1992,7.38,8.14,8.78,2.04
6/30/1992,7.38,8.16,8.8,2.04
7/1/1992,7.35,8.08,8.78,2.04
7/2/1992,7.07,7.86,8.58,2
7/6/1992,7.07,7.89,8.59,2
7/7/1992,6.96,7.78,8.57,1.95
7/8/1992,6.99,7.82,8.56,2.01
7/9/1992,7.02,7.84,8.66,1.97
7/10/1992,7.02,7.78,8.64,1.95
7/13/1992,7.04,7.86,8.73,1.97
7/14/1992,6.99,7.85,8.66,2.01
7/15/1992,6.88,7.71,8.65,1.97
7/16/1992,6.86,7.7,8.54,2.04
7/17/1992,6.89,7.75,8.65,2.06
7/20/1992,6.89,7.75,8.65,2.05
7/21/1992,6.89,7.7,8.65,2.04
7/22/1992,6.82,7.7,8.5,1.98
7/23/1992,6.67,7.52,8.47,2.01
7/24/1992,6.71,7.53,8.47,2
7/27/1992,6.71,7.5,8.44,1.96
7/28/1992,6.72,7.45,8.32,1.97
7/29/1992,6.68,7.48,8.29,1.95
7/30/1992,6.85,7.59,8.37,2
7/31/1992,6.9,7.66,8.39,2.04
8/3/1992,6.92,7.68,8.41,1.96
8/4/1992,6.81,7.57,8.39,2.03
8/5/1992,6.78,7.57,8.29,2.05
8/6/1992,6.76,7.55,8.31,2.04
8/7/1992,6.61,7.41,8.26,2.03
8/10/1992,6.6,7.36,8.24,1.95
8/11/1992,6.58,7.33,8.22,2.04
8/12/1992,6.59,7.41,8.21,1.98
8/13/1992,6.66,7.49,8.31,2.01
8/14/1992,6.59,7.44,8.19,2.02
8/17/1992,6.64,7.49,8.29,1.96
8/18/1992,6.49,7.36,8.18,2.06
8/19/1992,6.52,7.32,8.2,2.03
8/20/1992,6.52,7.35,8.13,2.02
8/21/1992,6.64,7.41,8.21,2.01
8/24/1992,6.82,7.63,8.35,2.05
8/25/1992,6.82,7.65,8.44,2.01
8/26/1992,6.79,7.65,8.42,2.05
8/27/1992,6.74,7.57,8.35,2.02
8/28/1992,6.68,7.53,8.34,2.02
8/31/1992,6.7,7.55,8.35,2.02
9/1/1992,6.6,7.49,8.26,2
9/2/1992,6.56,7.43,8.23,1.95
9/3/1992,6.57,7.46,8.3,1.96
9/4/1992,6.39,7.24,8.14,1.96
9/8/1992,6.31,7.14,8.01,1.97
9/9/1992,6.32,7.16,8.07,1.96
9/10/1992,6.31,7.21,8.01,2.02
9/11/1992,6.42,7.25,8.06,2.06
9/14/1992,6.38,7.23,7.99,2.06
9/15/1992,6.47,7.32,8.08,1.99
9/16/1992,6.5,7.35,8.09,2.01
9/17/1992,6.49,7.32,8.09,1.98
9/18/1992,6.49,7.34,8.16,1.98
9/21/1992,6.53,7.34,8.16,2.04
9/22/1992,6.58,7.47,8.19,2.04
9/23/1992,6.6,7.48,8.19,2.03
9/24/1992,6.56,7.44,8.23,2.05
9/25/1992,6.43,7.33,8.16,2.06
9/28/1992,6.37,7.25,8.08,2.04
9/29/1992,6.41,7.25,8.07,2
9/30/1992,6.43,7.34,8.12,1.96
10/1/1992,6.26,7.16,7.97,2.06
10/2/1992,6.3,7.24,7.92,2.03
10/5/1992,6.28,7.17,7.95,1.99
10/6/1992,6.35,7.26,8,2.05
10/7/1992,6.48,7.36,8.12,1.95
10/8/1992,6.45,7.33,8.12,2.06
10/9/1992,6.57,7.43,8.18,2.04
10/13/1992,6.59,7.46,8.23,2.04
10/14/1992,6.6,7.42,8.18,1.99
10/15/1992,6.62,7.45,8.18,1.98
10/16/1992,6.66,7.51,8.26,2.02
10/19/1992,6.81,7.59,8.43,2.05
10/20/1992,6.95,7.78,8.53,2.02
10/21/1992,6.88,7.7,8.55,1.96
10/22/1992,6.86,7.68,8.43,2
10/23/1992,7,7.79,8.49,2.03
10/26/1992,6.97,7.76,8.5,2.02
10/27/1992,6.9,7.72,8.44,1.99
10/28/1992,6.88,7.67,8.5,2.05
10/29/1992,6.87,7.61,8.39,2.01
10/30/1992,6.98,7.69,8.54,1.97
11/2/1992,7.01,7.83,8.59,2.01
11/3/1992,6.99,7.82,8.63,1.97
11/4/1992,7.01,7.84,8.59,2.04
11/5/1992,6.98,7.84,8.6,1.98
11/6/1992,7.1,7.94,8.72,2.04
11/9/1992,7.15,7.99,8.76,1.98
11/10/1992,7.07,7.89,8.59,2.03
11/12/1992,6.94,7.75,8.46,1.99
11/13/1992,7.09,7.84,8.58,2
11/16/1992,7.18,7.87,8.55,2.03
11/17/1992,7.15,7.84,8.52,2.01
11/18/1992,7.07,7.79,8.47,2
11/19/1992,7.06,7.82,8.56,1.97
11/20/1992,7.14,7.85,8.5,1.98
11/23/1992,7.17,7.86,8.52,2.05
11/24/1992,7.09,7.85,8.5,2.03
11/25/1992,7.2,7.9,8.59,2
11/27/1992,7.3,7.96,8.58,2.02
11/30/1992,7.29,7.94,8.71,1.98
12/1/1992,7.33,7.98,8.68,2.01
12/2/1992,7.32,7.97,8.59,2.05
12/3/1992,7.29,7.99,8.62,2.04
12/4/1992,7.18,7.89,8.51,2.05
12/7/1992,7.11,7.79,8.53,1.98
12/8/1992,7.04,7.75,8.42,1.99
12/9/1992,7.07,7.76,8.48,2.03
12/10/1992,7.12,7.78,8.43,1.97
12/11/1992,7.16,7.82,8.55,1.99
12/14/1992,7.21,7.85,8.5,1.95
12/15/1992,7.19,7.84,8.49,2.03
12/16/1992,7.15,7.83,8.44,2.01
12/17/1992,7.17,7.84,8.45,2.02
12/18/1992,7.17,7.82,8.49,1.99
12/21/1992,7.11,7.77,8.45,1.95
12/22/1992,7.08,7.7,8.33,2.03
12/23/1992,7.07,7.77,8.34,1.96
12/24/1992,7.1,7.75,8.45,1.97
12/28/1992,7.14,7.76,8.43,2.06
12/29/1992,7.12,7.79,8.35,2
12/30/1992,7.08,7.76,8.33,1.99
12/31/1992,7.12,7.82,8.4,1.99
1/4/1993,6.99,7.68,8.33,2.05
1/5/1993,6.98,7.68,8.35,2.03
1/6/1993,7.04,7.74,8.39,1.99
1/7/1993,7.13,7.83,8.45,1.96
1/8/1993,7.02,7.8,8.49,2.02
1/11/1993,6.98,7.77,8.39,2.04
1/12/1993,7.05,7.8,8.47,2
1/13/1993,7.01,7.73,8.47,1.97
1/14/1993,6.96,7.7,8.34,2.05
1/15/1993,6.85,7.59,8.31,2
1/19/1993,6.92,7.61,8.32,2.03
1/20/1993,6.91,7.63,8.33,2
1/21/1993,6.88,7.59,8.25,2.03
1/22/1993,6.85,7.55,8.33,1.98
1/25/1993,6.77,7.48,8.15,1.95
1/26/1993,6.83,7.51,8.19,2.04
1/27/1993,6.73,7.48,8.21,1.97
1/28/1993,6.67,7.39,8.17,1.97
1/29/1993,6.67,7.38,8.06,1.99
2/1/1993,6.62,7.3,8.13,1.96
2/2/1993,6.7,7.37,8.19,2.06
2/3/1993,6.67,7.37,8.17,2.02
2/4/1993,6.61,7.34,8.09,2
2/5/1993,6.5,7.26,8.07,1.98
2/8/1993,6.56,7.26,8.06,2.03
2/9/1993,6.65,7.37,8.15,1.96
2/10/1993,6.69,7.44,8.08,2.04
2/11/1993,6.65,7.4,8.12,1.99
2/12/1993,6.65,7.34,8.07,2.03
2/16/1993,6.62,7.31,8.08,1.96
2/17/1993,6.48,7.27,7.97,2.01
2/18/1993,6.35,7.09,7.93,1.96
2/19/1993,6.39,7.1,7.89,2.04
2/22/1993,6.35,7.03,7.83,2.04
2/23/1993,6.22,6.92,7.57,1.95
2/24/1993,6.25,7.01,7.73,2.05
2/25/1993,6.31,7.06,7.73,2.02
2/26/1993,6.3,7.01,7.69,2.04
3/1/1993,6.21,6.91,7.62,1.97
3/2/1993,6.19,6.92,7.64,2.04
3/3/1993,6.14,6.9,7.58,2.03
3/4/1993,6.05,6.81,7.56,2.01
3/5/1993,6.22,6.92,7.66,2
3/8/1993,6.24,6.91,7.54,2.06
3/9/1993,6.27,6.98,7.58,1.98
3/10/1993,6.33,7.02,7.65,2.01
3/11/1993,6.33,7.05,7.72,1.96
3/12/1993,6.41,7.13,7.77,1.97
3/15/1993,6.44,7.2,7.87,2.05
3/16/1993,6.36,7.11,7.82,2.04
3/17/1993,6.27,7.12,7.68,2.02
3/18/1993,6.2,7,7.61,2.06
3/19/1993,6.26,6.99,7.63,2.06
3/22/1993,6.24,7.05,7.67,1.96
3/23/1993,6.22,6.98,7.57,1.95
3/24/1993,6.29,6.99,7.7,2
3/25/1993,6.24,7,7.63,2
3/26/1993,6.4,7.16,7.81,1.99
3/29/1993,6.3,7.1,7.75,2.03
3/30/1993,6.27,7.07,7.76,1.98
3/31/1993,6.3,7.07,7.79,2.06
4/1/1993,6.33,7.12,7.81,2.01
4/2/1993,6.37,7.22,7.92,1.95
4/5/1993,6.36,7.14,7.86,1.96
4/6/1993,6.27,7.06,7.76,2.06
4/7/1993,6.32,7.07,7.74,2.01
4/8/1993,6.18,6.96,7.73,1.97
4/12/1993,6.17,6.96,7.66,1.97
4/13/1993,6.2,6.89,7.61,1.98
4/14/1993,6.14,6.84,7.58,1.95
4/15/1993,6.12,6.87,7.64,2
4/16/1993,6.13,6.88,7.57,1.95
4/19/1993,6.13,6.83,7.61,2.05
4/20/1993,6.13,6.82,7.54,2.06
4/21/1993,6.13,6.85,7.52,2.06
4/22/1993,6.1,6.85,7.5,1.95
4/23/1993,6.11,6.83,7.54,2.04
4/26/1993,6.18,6.87,7.59,1.99
4/27/1993,6.26,7.01,7.75,2.05
4/28/1993,6.23,7.03,7.77,1.95
4/29/1993,6.15,6.91,7.72,2.06
4/30/1993,6.22,6.98,7.7,2.03
5/3/1993,6.16,6.94,7.72,2.04
5/4/1993,6.12,6.89,7.61,1.96
5/5/1993,6.17,6.86,7.67,1.97
5/6/1993,6.12,6.86,7.63,1.97
5/7/1993,6.12,6.95,7.59,2
5/10/1993,6.12,6.89,7.59,2.04
5/11/1993,6.1,6.85,7.63,1.99
5/12/1993,6.13,6.94,7.62,1.96
5/13/1993,6.22,7,7.7,1.95
5/14/1993,6.26,7.01,7.76,1.98
5/17/1993,6.34,7.11,7.73,2.06
5/18/1993,6.35,7.14,7.9,2.02
5/19/1993,6.33,7.13,7.77,1.95
5/20/1993,6.34,7.08,7.83,2.01
5/21/1993,6.41,7.12,7.92,2.02
5/24/1993,6.42,7.14,7.92,2.01
5/25/1993,6.47,7.17,7.9,1.96
5/26/1993,6.44,7.09,7.79,2.01
5/27/1993,6.41,7.16,7.87,1.95
5/28/1993,6.45,7.18,7.85,2
6/1/1993,6.38,7.06,7.8,2.03
6/2/1993,6.37,7.03,7.81,2.05
6/3/1993,6.3,6.99,7.69,2.04
6/4/1993,6.44,7.15,7.83,2.04
6/7/1993,6.41,7.11,7.76,2.02
6/8/1993,6.42,7.14,7.83,1.96
6/9/1993,6.4,7.08,7.73,1.96
6/10/1993,6.44,7.1,7.8,2
6/11/1993,6.27,7.01,7.66,1.97
6/14/1993,6.28,6.97,7.65,1.95
6/15/1993,6.26,6.92,7.62,1.95
6/16/1993,6.27,6.99,7.68,2.06
6/17/1993,6.24,6.97,7.63,1.95
6/18/1993,6.28,6.99,7.65,1.96
6/21/1993,6.25,6.93,7.62,2.06
6/22/1993,6.28,6.92,7.67,2
6/23/1993,6.3,6.95,7.57,2
6/24/1993,6.26,6.89,7.56,1.97
6/25/1993,6.18,6.84,7.51,1.95
6/28/1993,6.18,6.81,7.48,1.95
6/29/1993,6.13,6.85,7.49,2.03
6/30/1993,6.15,6.82,7.48,2.04
7/1/1993,6.13,6.8,7.51,2.05
7/2/1993,6.04,6.78,7.45,1.97
7/6/1993,6.09,6.82,7.46,2.05
7/7/1993,6.11,6.82,7.53,1.97
7/8/1993,6.07,6.85,7.43,2.06
7/9/1993,6.1,6.76,7.46,2
7/12/1993,6.06,6.76,7.4,1.96
7/13/1993,6.12,6.82,7.48,1.97
7/14/1993,6.05,6.71,7.42,2.02
7/15/1993,6.09,6.73,7.37,1.99
7/16/1993,6.08,6.69,7.41,2.03
7/19/1993,6.09,6.76,7.39,2.04
7/20/1993,6.16,6.76,7.42,1.99
7/21/1993,6.26,6.86,7.56,1.95
7/22/1993,6.31,6.96,7.57,1.99
7/23/1993,6.34,6.99,7.71,1.95
7/26/1993,6.34,7,7.61,1.99
7/27/1993,6.33,7,7.65,2.02
7/28/1993,6.33,6.95,7.59,2
7/29/1993,6.2,6.87,7.51,1.96
7/30/1993,6.21,6.88,7.48,2
8/2/1993,6.27,6.9,7.57,2
8/3/1993,6.29,6.86,7.59,2.03
8/4/1993,6.26,6.92,7.53,1.98
8/5/1993,6.24,6.91,7.52,2
8/6/1993,6.21,6.86,7.51,2.02
8/9/1993,6.19,6.82,7.54,2.06
8/10/1993,6.22,6.86,7.51,2
8/11/1993,6.19,6.84,7.47,2.05
8/12/1993,6.19,6.8,7.45,1.98
8/13/1993,6.14,6.79,7.37,2.03
8/16/1993,6.13,6.75,7.35,2.05
8/17/1993,6.17,6.77,7.37,2
8/18/1993,6.1,6.76,7.35,1.95
8/19/1993,6.03,6.67,7.35,2.03
8/20/1993,6.04,6.67,7.29,2.06
8/23/1993,6.08,6.63,7.35,1.99
8/24/1993,6,6.58,7.29,1.97
8/25/1993,5.93,6.51,7.23,2
8/26/1993,5.86,6.45,7.11,1.99
8/27/1993,5.9,6.48,7.15,1.99
8/30/1993,5.83,6.48,7.09,2.04
8/31/1993,5.88,6.47,7.11,2
9/1/1993,5.89,6.49,7.22,2.02
9/2/1993,5.83,6.47,7.07,2
9/3/1993,5.75,6.37,7.01,1.98
9/7/1993,5.67,6.31,6.89,1.99
9/8/1993,5.71,6.31,6.98,2.03
9/9/1993,5.81,6.39,7.09,2.06
9/10/1993,5.76,6.34,7.04,1.99
9/13/1993,5.72,6.38,7.01,2.02
9/14/1993,5.83,6.52,7.13,1.96
9/15/1993,5.85,6.49,7.14,2.03
9/16/1993,5.84,6.52,7.04,2.01
9/17/1993,5.8,6.44,7.11,2.02
9/20/1993,5.87,6.51,7.07,1.99
9/21/1993,5.86,6.53,7.18,2.01
9/22/1993,5.86,6.5,7.21,2.06
9/23/1993,5.86,6.52,7.14,2.05
9/24/1993,5.89,6.49,7.14,2.06
9/27/1993,5.77,6.35,7.06,2.03
9/28/1993,5.72,6.37,7.04,2
9/29/1993,5.79,6.39,7.08,1.96
9/30/1993,5.86,6.47,7.1,1.96
10/1/1993,5.8,6.36,7.08,8.12
10/4/1993,5.78,6.4,7.1,8.13
10/5/1993,5.78,6.44,7.08,8.15
10/6/1993,5.76,6.44,7.03,8.08
10/7/1993,5.78,6.4,6.99,8.07
10/8/1993,5.69,6.36,6.95,8
10/12/1993,5.7,6.34,7.03,8.08
10/13/1993,5.71,6.34,7.03,7.98
10/14/1993,5.69,6.27,6.95,7.95
10/15/1993,5.64,6.29,6.88,7.88
10/18/1993,5.76,6.38,6.93,8.01
10/19/1993,5.74,6.33,6.95,7.97
10/20/1993,5.74,6.32,6.93,7.99
10/21/1993,5.8,6.41,7.01,8.06
10/22/1993,5.81,6.54,7.08,8.14
10/25/1993,5.92,6.58,7.13,8.23
10/26/1993,5.87,6.55,7.17,8.1
10/27/1993,5.9,6.58,7.11,8.15
10/28/1993,5.89,6.53,7.12,8.06
10/29/1993,5.88,6.58,7.14,8.15
11/1/1993,6.02,6.66,7.31,8.25
11/2/1993,6.08,6.77,7.37,8.23
11/3/1993,6.08,6.73,7.38,8.36
11/4/1993,6.08,6.77,7.35,8.33
11/5/1993,6.21,6.88,7.51,8.39
11/8/1993,6.11,6.8,7.41,8.36
11/9/1993,6.11,6.74,7.37,8.27
11/10/1993,6.18,6.82,7.46,8.41
11/12/1993,6.11,6.75,7.37,8.38
11/15/1993,6.07,6.73,7.36,8.32
11/16/1993,6.03,6.68,7.4,8.37
11/17/1993,6.05,6.73,7.4,8.32
11/18/1993,6.11,6.8,7.41,8.42
11/19/1993,6.24,6.88,7.51,8.48
11/22/1993,6.27,7,7.61,8.57
11/23/1993,6.24,6.9,7.57,8.47
11/24/1993,6.18,6.87,7.5,8.53
11/26/1993,6.16,6.87,7.53,8.38
11/29/1993,6.15,6.84,7.42,8.37
11/30/1993,6.25,6.87,7.57,8.49
12/1/1993,6.19,6.9,7.47,8.49
12/2/1993,6.22,6.88,7.55,8.38
12/3/1993,6.23,6.92,7.48,8.38
12/6/1993,6.14,6.77,7.41,8.3
12/7/1993,6.15,6.77,7.46,8.29
12/8/1993,6.17,6.77,7.43,8.28
12/9/1993,6.17,6.77,7.33,8.28
12/10/1993,6.22,6.85,7.41,8.34
12/13/1993,6.22,6.85,7.43,8.45
12/14/1993,6.28,6.88,7.54,8.44
12/15/1993,6.24,6.9,7.53,8.51
12/16/1993,6.27,6.89,7.59,8.53
12/17/1993,6.24,6.87,7.51,8.48
12/20/1993,6.27,6.87,7.54,8.43
12/21/1993,6.3,6.91,7.61,8.49
12/22/1993,6.2,6.81,7.4,8.33
12/23/1993,6.19,6.76,7.39,8.38
12/27/1993,6.14,6.75,7.41,8.31
12/28/1993,6.15,6.75,7.38,8.4
12/29/1993,6.22,6.82,7.48,8.38
12/30/1993,6.28,6.86,7.53,8.52
12/31/1993,6.27,6.89,7.5,8.44
1/3/1994,6.37,7,7.59,8.5
1/4/1994,6.34,6.97,7.59,8.46
1/5/1994,6.35,7.04,7.55,8.57
1/6/1994,6.31,6.97,7.59,8.5
1/7/1994,6.1,6.72,7.41,8.37
1/10/1994,6.09,6.72,7.4,8.39
1/11/1994,6.1,6.72,7.43,8.36
1/12/1994,6.05,6.66,7.36,8.32
1/13/1994,6.17,6.81,7.39,8.37
1/14/1994,6.18,6.81,7.54,8.42
1/18/1994,6.14,6.78,7.47,8.34
1/19/1994,6.18,6.77,7.41,8.35
1/20/1994,6.08,6.76,7.36,8.33
1/21/1994,6.1,6.75,7.41,8.39
1/24/1994,6.13,6.76,7.43,8.35
1/25/1994,6.15,6.77,7.45,8.39
1/26/1994,6.18,6.79,7.45,8.45
1/27/1994,6.09,6.7,7.43,8.38
1/28/1994,6.08,6.63,7.41,8.24
1/31/1994,6.1,6.73,7.36,8.29
2/1/1994,6.19,6.82,7.5,8.36
2/2/1994,6.21,6.76,7.43,8.38
2/3/1994,6.25,6.86,7.53,8.34
2/4/1994,6.42,6.96,7.63,8.49
2/7/1994,6.46,7.04,7.61,8.52
2/8/1994,6.47,7.03,7.77,8.5
2/9/1994,6.44,7.06,7.68,8.49
2/10/1994,6.46,7.05,7.61,8.54
2/11/1994,6.44,7.02,7.57,8.51
2/14/1994,6.41,7.05,7.61,8.55
2/15/1994,6.4,7.04,7.58,8.59
2/16/1994,6.44,7.04,7.55,8.48
2/17/1994,6.54,7.16,7.74,8.67
2/18/1994,6.62,7.25,7.83,8.74
2/22/1994,6.6,7.23,7.76,8.65
2/23/1994,6.64,7.31,7.89,8.75
2/24/1994,6.71,7.39,7.89,8.87
2/25/1994,6.75,7.37,7.91,8.78
2/28/1994,6.69,7.28,7.83,8.79
3/1/1994,6.79,7.44,7.99,8.91
3/2/1994,6.84,7.48,8,8.82
3/3/1994,6.84,7.51,8,8.94
3/4/1994,6.92,7.52,8.08,8.93
3/7/1994,6.83,7.5,7.99,8.84
3/8/1994,6.92,7.53,8.09,8.98
3/9/1994,6.9,7.56,8.06,8.93
3/10/1994,6.98,7.62,8.16,9.08
3/11/1994,6.96,7.58,8.14,8.95
3/14/1994,7.02,7.66,8.15,9.07
3/15/1994,6.99,7.59,8.13,9.05
3/16/1994,6.92,7.51,8.05,8.94
3/17/1994,6.96,7.56,8.08,8.96
3/18/1994,7.06,7.63,8.2,9.05
3/21/1994,7.11,7.69,8.21,9.07
3/22/1994,7,7.61,8.1,8.93
3/23/1994,6.98,7.55,8.17,8.92
3/24/1994,7.14,7.75,8.28,9.1
3/25/1994,7.13,7.8,8.31,9.07
3/28/1994,7.19,7.76,8.37,9.04
3/29/1994,7.25,7.86,8.42,9.13
3/30/1994,7.33,7.93,8.48,9.29
3/31/1994,7.3,7.95,8.43,9.24
4/4/1994,7.7,8.38,8.82,9.57
4/5/1994,7.53,8.19,8.71,9.42
4/6/1994,7.49,8.12,8.68,9.4
4/7/1994,7.44,8.11,8.62,9.28
4/8/1994,7.51,8.18,8.6,9.41
4/11/1994,7.56,8.18,8.64,9.34
4/12/1994,7.45,8.05,8.56,9.31
4/13/1994,7.54,8.15,8.6,9.38
4/14/1994,7.59,8.2,8.69,9.46
4/15/1994,7.59,8.13,8.68,9.42
4/18/1994,7.77,8.39,8.83,9.58
4/19/1994,7.75,8.32,8.75,9.56
4/20/1994,7.71,8.24,8.75,9.43
4/21/1994,7.54,8.04,8.65,9.38
4/22/1994,7.61,8.12,8.64,9.34
4/25/1994,7.57,8.01,8.54,9.22
4/26/1994,7.54,8.04,8.56,9.3
4/28/1994,7.74,8.22,8.76,9.37
4/29/1994,7.74,8.26,8.73,9.5
5/2/1994,7.75,8.33,8.77,9.5
5/3/1994,7.81,8.31,8.79,9.54
5/4/1994,7.83,8.37,8.82,9.44
5/5/1994,7.77,8.3,8.82,9.5
5/6/1994,8.01,8.57,9.01,9.63
5/9/1994,8.16,8.72,9.23,9.82
5/10/1994,8,8.5,9.04,9.61
5/11/1994,8.11,8.64,9.12,9.78
5/12/1994,8.03,8.62,9.05,9.72
5/13/1994,7.98,8.54,8.98,9.59
5/16/1994,7.92,8.41,8.98,9.56
5/17/1994,7.72,8.21,8.69,9.44
5/18/1994,7.7,8.18,8.76,9.39
5/19/1994,7.6,8.11,8.67,9.37
5/20/1994,7.65,8.15,8.77,9.48
5/23/1994,7.85,8.33,8.91,9.63
5/24/1994,7.81,8.31,8.89,9.58
5/25/1994,7.81,8.28,8.84,9.49
5/26/1994,7.77,8.28,8.81,9.47
5/27/1994,7.81,8.31,8.82,9.56
5/31/1994,7.86,8.32,8.85,9.59
6/1/1994,7.79,8.33,8.83,9.55
6/2/1994,7.74,8.26,8.79,9.5
6/3/1994,7.68,8.16,8.7,9.43
6/6/1994,7.56,8.06,8.64,9.29
6/7/1994,7.63,8.08,8.66,9.33
6/8/1994,7.63,8.1,8.69,9.42
6/9/1994,7.63,8.11,8.73,9.43
6/10/1994,7.68,8.22,8.7,9.5
6/13/1994,7.73,8.24,8.81,9.47
6/14/1994,7.67,8.18,8.71,9.41
6/15/1994,7.72,8.21,8.81,9.55
6/16/1994,7.74,8.21,8.78,9.54
6/17/1994,7.78,8.27,8.87,9.58
6/20/1994,7.79,8.36,8.85,9.58
6/21/1994,7.88,8.37,8.9,9.63
6/22/1994,7.82,8.33,8.8,9.49
6/23/1994,7.75,8.29,8.84,9.47
6/24/1994,7.9,8.39,8.92,9.68
6/27/1994,7.84,8.38,8.9,9.56
6/28/1994,7.97,8.47,8.93,9.69
6/29/1994,7.96,8.42,8.96,9.65
6/30/1994,8.06,8.56,9.08,9.79
7/1/1994,8.03,8.55,9.08,9.79
7/5/1994,8,8.52,9.05,9.77
7/6/1994,7.99,8.52,8.97,9.71
7/7/1994,7.97,8.49,9.04,9.7
7/8/1994,8.1,8.6,9.07,9.8
7/11/1994,8.18,8.69,9.21,9.86
7/12/1994,8.08,8.63,9.14,9.76
7/13/1994,8.07,8.6,9.07,9.84
7/14/1994,7.95,8.41,8.99,9.59
7/15/1994,7.9,8.46,8.93,9.68
7/18/1994,7.86,8.38,8.89,9.55
7/19/1994,7.79,8.34,8.91,9.52
7/20/1994,7.94,8.45,8.92,9.61
7/21/1994,7.97,8.45,8.93,9.66
7/22/1994,8.01,8.44,8.97,9.65
7/25/1994,7.97,8.5,8.97,9.58
7/26/1994,7.95,8.48,9.03,9.59
7/27/1994,8.06,8.51,9.05,9.75
7/28/1994,8,8.5,8.97,9.64
7/29/1994,7.79,8.31,8.85,9.43
8/1/1994,7.83,8.3,8.85,9.48
8/2/1994,7.83,8.25,8.81,9.49
8/3/1994,7.75,8.31,8.8,9.5
8/4/1994,7.81,8.28,8.8,9.42
8/5/1994,7.98,8.46,8.93,9.62
8/8/1994,8.01,8.5,9.03,9.64
8/9/1994,8.07,8.53,9,9.71
8/10/1994,8,8.48,9.06,9.62
8/11/1994,8.06,8.57,9.09,9.72
8/12/1994,8.02,8.48,8.95,9.62
8/15/1994,8.06,8.52,8.96,9.67
8/16/1994,7.92,8.38,8.92,9.53
8/17/1994,7.87,8.32,8.87,9.58
8/18/1994,7.99,8.51,8.97,9.63
8/19/1994,8.01,8.45,8.96,9.64
8/22/1994,8.04,8.51,8.98,9.73
8/23/1994,8.02,8.48,9.04,9.77
8/24/1994,7.94,8.43,8.95,9.64
8/25/1994,7.98,8.47,8.94,9.76
8/26/1994,7.93,8.4,8.9,9.68
8/29/1994,7.96,8.41,8.94,9.71
8/30/1994,7.93,8.4,8.93,9.63
8/31/1994,7.91,8.35,8.95,9.65
9/1/1994,7.88,8.41,8.93,9.61
9/2/1994,7.88,8.41,8.95,9.65
9/6/1994,7.94,8.43,8.99,9.69
9/7/1994,8.01,8.44,9.01,9.73
9/8/1994,8.01,8.47,8.97,9.76
9/9/1994,8.16,8.65,9.13,9.85
9/12/1994,8.14,8.65,9.2,9.9
9/13/1994,8.14,8.6,9.15,9.91
9/14/1994,8.12,8.59,9.15,9.89
9/15/1994,8.04,8.52,9.08,9.79
9/16/1994,8.18,8.73,9.19,9.93
9/19/1994,8.19,8.71,9.17,9.91
9/20/1994,8.24,8.74,9.28,9.98
9/21/1994,8.3,8.74,9.29,9.92
9/22/1994,8.28,8.76,9.29,9.93
9/23/1994,8.28,8.77,9.23,9.95
9/26/1994,8.31,8.75,9.26,9.94
9/27/1994,8.34,8.79,9.35,9.97
9/28/1994,8.3,8.8,9.32,10.02
9/29/1994,8.36,8.84,9.38,10.02
9/30/1994,8.33,8.85,9.28,9.99
10/3/1994,8.43,8.86,9.38,10.03
10/4/1994,8.46,8.95,9.45,10.02
10/5/1994,8.49,8.95,9.51,10.09
10/6/1994,8.48,8.99,9.47,10.11
10/7/1994,8.44,8.89,9.39,10.11
10/11/1994,8.36,8.85,9.34,9.98
10/12/1994,8.39,8.88,9.38,10.01
10/13/1994,8.36,8.86,9.33,9.97
10/14/1994,8.33,8.85,9.26,9.98
10/17/1994,8.36,8.84,9.31,10.01
10/18/1994,8.34,8.82,9.29,9.97
10/19/1994,8.39,8.9,9.35,10.09
10/20/1994,8.52,8.98,9.56,10.15
10/21/1994,8.55,9.03,9.53,10.07
10/24/1994,8.62,9.02,9.55,10.22
10/25/1994,8.59,9.08,9.63,10.23
10/26/1994,8.65,9.09,9.63,10.16
10/27/1994,8.64,9.09,9.62,10.22
10/28/1994,8.53,8.98,9.48,10.04
10/31/1994,8.56,9.03,9.46,10.07
11/1/1994,8.63,9.15,9.58,10.18
11/2/1994,8.68,9.12,9.64,10.17
11/3/1994,8.7,9.19,9.61,10.26
11/4/1994,8.79,9.21,9.7,10.27
11/7/1994,8.78,9.28,9.81,10.28
11/8/1994,8.79,9.24,9.75,10.28
11/9/1994,8.73,9.15,9.59,10.19
11/10/1994,8.79,9.24,9.66,10.32
11/14/1994,8.71,9.15,9.62,10.18
11/15/1994,8.77,9.13,9.68,10.15
11/16/1994,8.8,9.2,9.71,10.17
11/17/1994,8.88,9.24,9.68,10.31
11/18/1994,8.84,9.27,9.76,10.23
11/21/1994,8.93,9.27,9.77,10.26
11/22/1994,8.88,9.29,9.75,10.2
